[32, 56, 50, 34, 43, 63]
[58, 59, 47, 46, 59, 63]
[62, 48, 39, 44, 62, 44]
[33, 42, 58, 56, 47, 61]
[55, 45, 48, 39, 36, 46]
[53, 41, 50, 58, 62, 46]
[46, 38, 49, 50, 61, 56]
[55, 55, 39, 60, 56, 54]
[33, 39, 62, 49, 62, 35]
[46, 50, 61, 56, 48, 51]
[42, 63, 62, 61, 47, 59]
[60, 43, 45, 32, 35, 35]
[60, 43, 52, 45, 58, 41]
[50, 49, 42, 53, 47, 40]
[59, 35, 38, 52, 43, 40]
[51, 62, 47, 48, 39, 43]
[54, 41, 62, 55, 54, 53]
[61, 55, 51, 58, 43, 40]
[60, 41, 33, 44, 36, 44]
[60, 41, 35, 42, 51, 53]
[43, 45, 48, 52, 59, 32]
[44, 36, 57, 46, 57, 50]
[55, 42, 57, 37, 57, 37]
[36, 34, 38, 52, 51, 44]
[47, 59, 60, 58, 48, 52]
[49, 48, 47, 38, 62, 57]
[32, 33, 60, 46, 53, 50]
[55, 51, 44, 38, 36, 40]
[57, 43, 37, 34, 50, 44]
[42, 47, 56, 50, 60, 48]
[34, 37, 42, 58, 43, 39]
[38, 60, 54, 37, 43, 43]
[46, 52, 42, 45, 43, 45]
[60, 63, 37, 43, 50, 35]
[32, 54, 38, 61, 53, 46]
[59, 47, 54, 38, 52, 47]
[49, 34, 42, 39, 60, 49]
[59, 33, 54, 50, 40, 42]
[40, 34, 43, 45, 43, 39]
[53, 49, 60, 47, 36, 38]
[55, 60, 46, 44, 45, 60]
[52, 58, 63, 49, 41, 39]
[47, 34, 50, 43, 44, 48]
[52, 34, 32, 51, 37, 49]
[57, 46, 32, 32, 37, 53]
[61, 35, 36, 56, 45, 60]
[44, 42, 55, 50, 52, 49]
[41, 33, 53, 61, 42, 49]
[37, 55, 57, 63, 62, 62]
[44, 38, 35, 37, 42, 51]
[45, 45, 44, 53, 50, 49]
[44, 45, 61, 42, 61, 42]
[43, 36, 41, 55, 41, 36]
[58, 41, 52, 44, 34, 48]
[38, 47, 44, 41, 59, 43]
[40, 32, 32, 41, 41, 46]
[61, 32, 39, 60, 36, 55]
[59, 55, 58, 32, 39, 40]
[58, 63, 57, 40, 47, 61]
[57, 45, 39, 47, 42, 53]
[42, 55, 51, 47, 56, 42]
[52, 56, 63, 45, 38, 32]
[62, 47, 38, 58, 58, 54]
[61, 61, 51, 47, 43, 45]
[55, 39, 42, 59, 41, 59]
[49, 47, 41, 58, 42, 45]
[51, 36, 55, 50, 60, 41]
[62, 39, 43, 57, 51, 55]
[39, 49, 33, 33, 44, 42]
[45, 39, 62, 54, 51, 54]
[58, 43, 50, 34, 52, 55]
[54, 37, 39, 39, 61, 37]
[57, 35, 52, 56, 47, 39]
[45, 46, 55, 63, 42, 52]
[36, 43, 50, 62, 53, 62]
[47, 57, 48, 36, 38, 41]
[53, 43, 35, 45, 57, 33]
[32, 60, 56, 57, 32, 35]
[55, 55, 62, 33, 43, 35]
[62, 38, 52, 52, 59, 38]
[37, 46, 37, 52, 44, 48]
[54, 38, 61, 42, 58, 57]
[57, 45, 48, 37, 58, 39]
[41, 49, 48, 44, 41, 42]
[46, 39, 48, 50, 42, 54]
[43, 46, 46, 54, 54, 37]
[47, 41, 38, 35, 60, 49]
[51, 56, 36, 37, 41, 35]
[36, 61, 35, 46, 53, 62]
[53, 57, 56, 40, 32, 62]
[63, 44, 55, 53, 59, 34]
[48, 55, 44, 47, 39, 35]
[46, 36, 52, 50, 43, 44]
[40, 37, 44, 52, 58, 34]
[50, 35, 54, 54, 54, 61]
[63, 54, 63, 52, 36, 42]
[48, 41, 43, 60, 50, 53]
[44, 54, 40, 57, 59, 61]
[42, 48, 63, 59, 32, 38]
[35, 54, 36, 63, 43, 49]
[59, 43, 43, 41, 32, 62]
[35, 58, 49, 46, 54, 48]
[54, 39, 34, 63, 34, 48]
[43, 42, 46, 52, 41, 52]
[39, 45, 44, 43, 34, 61]
[62, 48, 56, 52, 44, 54]
[53, 55, 46, 46, 56, 55]
[52, 49, 36, 43, 38, 52]
[55, 39, 57, 38, 47, 52]
[54, 43, 59, 47, 53, 45]
[63, 53, 45, 63, 49, 52]
[37, 56, 52, 52, 59, 40]
[42, 57, 46, 34, 54, 63]
[49, 47, 46, 45, 46, 51]
[50, 36, 52, 33, 36, 39]
[50, 52, 52, 51, 34, 54]
[43, 48, 56, 37, 56, 37]
[36, 52, 33, 45, 36, 41]
[57, 55, 47, 61, 35, 32]
[54, 37, 41, 49, 37, 47]
[51, 44, 51, 61, 57, 37]
[51, 55, 57, 40, 32, 39]
[43, 45, 58, 36, 55, 35]
[58, 50, 42, 45, 33, 37]
[56, 37, 50, 58, 39, 60]
[33, 51, 46, 62, 59, 44]
[48, 56, 36, 59, 37, 53]
[48, 58, 50, 36, 33, 42]
[63, 38, 44, 58, 37, 63]
[48, 54, 48, 49, 49, 62]
[51, 37, 62, 43, 35, 51]
[48, 60, 61, 38, 50, 58]
[39, 63, 42, 52, 38, 38]
[60, 36, 45, 56, 37, 45]
[32, 39, 54, 63, 52, 63]
[32, 38, 45, 63, 33, 48]
[46, 42, 61, 40, 49, 62]
[58, 35, 38, 40, 61, 37]
[44, 47, 46, 34, 51, 37]
[54, 46, 42, 32, 44, 32]
[62, 46, 55, 55, 47, 55]
[33, 55, 33, 60, 62, 43]
[32, 40, 35, 40, 60, 61]
[56, 34, 47, 49, 32, 62]
[40, 63, 42, 47, 33, 63]
[56, 51, 61, 47, 48, 60]
[44, 44, 54, 37, 59, 62]
[41, 55, 53, 43, 42, 32]
[55, 34, 38, 46, 59, 63]
[36, 63, 58, 51, 45, 41]
[62, 48, 37, 53, 43, 62]
[39, 55, 53, 37, 34, 36]
[39, 48, 46, 53, 36, 34]
[41, 41, 41, 58, 43, 56]
[63, 55, 43, 59, 33, 59]
[49, 59, 40, 51, 58, 57]
[57, 46, 45, 33, 37, 46]
[53, 42, 58, 42, 62, 55]
[58, 47, 33, 55, 52, 60]
[38, 41, 33, 41, 48, 33]
[33, 36, 37, 37, 51, 61]
[55, 46, 33, 54, 44, 63]
[50, 63, 48, 55, 53, 55]
[56, 43, 45, 49, 52, 58]
[36, 37, 38, 37, 38, 50]
[44, 37, 33, 38, 53, 62]
[60, 60, 57, 36, 47, 48]
[42, 33, 41, 51, 50, 36]
[48, 43, 56, 53, 63, 50]
[57, 61, 46, 37, 43, 47]
[46, 62, 60, 46, 61, 43]
[48, 37, 43, 46, 32, 36]
[59, 33, 45, 50, 41, 33]
[60, 40, 63, 43, 62, 47]
[47, 60, 35, 39, 32, 38]
[49, 47, 49, 51, 37, 35]
[45, 59, 49, 39, 35, 51]
[55, 50, 46, 39, 51, 36]
[46, 55, 53, 39, 32, 38]
[54, 47, 55, 44, 57, 59]
[50, 48, 55, 34, 55, 58]
[33, 49, 53, 35, 36, 48]
[44, 52, 40, 49, 33, 34]
[44, 55, 56, 47, 61, 52]
[32, 34, 34, 53, 50, 51]
[44, 55, 63, 46, 46, 57]
[38, 42, 39, 41, 40, 58]
[35, 55, 53, 37, 50, 55]
[42, 38, 39, 62, 39, 61]
[46, 63, 43, 37, 35, 53]
[53, 63, 57, 62, 46, 36]
[32, 43, 47, 44, 44, 46]
[32, 39, 32, 48, 51, 55]
[42, 49, 60, 57, 33, 46]
[45, 63, 34, 33, 63, 45]
[44, 45, 44, 48, 42, 60]
[46, 46, 63, 62, 45, 34]
[40, 52, 41, 53, 40, 61]
[33, 57, 38, 45, 43, 43]
[57, 59, 60, 38, 53, 58]
[61, 56, 42, 50, 61, 48]
[34, 57, 39, 33, 55, 35]
[62, 55, 36, 48, 39, 40]
[60, 41, 53, 44, 43, 52]
[59, 32, 59, 52, 55, 39]
[38, 38, 58, 44, 59, 34]
[55, 36, 58, 63, 49, 33]
[32, 54, 55, 34, 40, 46]
[50, 37, 47, 63, 43, 46]
