[62, 63, 63, 57, 34, 50]
[58, 52, 36, 44, 59, 53]
[63, 38, 56, 34, 32, 63]
[45, 33, 62, 48, 60, 38]
[61, 35, 32, 47, 37, 42]
[56, 62, 46, 62, 54, 42]
[46, 46, 54, 57, 35, 49]
[61, 60, 59, 42, 60, 33]
[40, 43, 55, 45, 59, 35]
[45, 50, 34, 62, 59, 37]
[50, 46, 45, 37, 48, 48]
[48, 53, 51, 60, 45, 52]
[46, 59, 39, 36, 43, 47]
[60, 60, 46, 57, 45, 39]
[38, 54, 52, 57, 47, 40]
[40, 62, 39, 35, 61, 34]
[40, 52, 43, 47, 35, 32]
[59, 50, 57, 53, 48, 46]
[58, 33, 33, 34, 44, 53]
[50, 37, 51, 60, 61, 39]
[43, 40, 60, 60, 41, 36]
[39, 59, 53, 47, 58, 33]
[53, 58, 41, 57, 60, 47]
[48, 41, 34, 46, 54, 52]
[62, 51, 40, 39, 32, 40]
[48, 62, 36, 60, 35, 62]
[37, 46, 38, 35, 39, 60]
[35, 55, 60, 43, 56, 46]
[50, 37, 36, 62, 32, 53]
[59, 55, 62, 37, 51, 61]
[39, 47, 41, 34, 52, 33]
[49, 42, 45, 58, 53, 42]
[54, 43, 43, 50, 46, 46]
[45, 51, 42, 34, 63, 52]
[34, 56, 48, 40, 38, 63]
[42, 42, 41, 56, 43, 43]
[39, 50, 58, 50, 48, 44]
[59, 45, 62, 45, 58, 34]
[63, 55, 36, 54, 56, 62]
[51, 59, 44, 44, 45, 39]
[37, 45, 51, 50, 48, 47]
[60, 43, 39, 47, 36, 48]
[42, 38, 37, 48, 32, 38]
[51, 62, 36, 33, 35, 37]
[46, 55, 45, 35, 41, 32]
[52, 58, 47, 49, 57, 49]
[52, 38, 49, 59, 43, 42]
[32, 44, 32, 33, 44, 56]
[46, 37, 32, 55, 35, 60]
[57, 62, 44, 55, 57, 32]
[51, 46, 40, 54, 63, 56]
[46, 41, 49, 56, 53, 42]
[55, 57, 60, 34, 37, 50]
[63, 52, 42, 61, 59, 56]
[60, 60, 59, 41, 59, 49]
[53, 35, 48, 49, 44, 33]
[43, 56, 63, 33, 58, 46]
[48, 52, 38, 51, 44, 38]
[53, 36, 33, 56, 45, 32]
[35, 37, 44, 46, 41, 49]
[45, 52, 51, 42, 50, 63]
[39, 56, 61, 33, 32, 45]
[45, 63, 43, 37, 46, 43]
[49, 32, 36, 44, 53, 38]
[41, 33, 49, 37, 46, 61]
[50, 63, 42, 49, 35, 41]
[59, 40, 53, 42, 60, 44]
[52, 56, 39, 51, 53, 35]
[49, 39, 43, 59, 34, 57]
[55, 33, 41, 61, 43, 36]
[45, 44, 57, 62, 35, 50]
[55, 52, 43, 39, 47, 49]
[43, 55, 61, 59, 32, 40]
[42, 61, 52, 54, 59, 52]
[44, 59, 49, 55, 56, 38]
[42, 50, 41, 48, 63, 45]
[44, 43, 39, 63, 33, 51]
[50, 42, 33, 62, 50, 56]
[33, 55, 56, 56, 32, 33]
[63, 59, 56, 42, 63, 59]
[63, 62, 37, 56, 58, 58]
[40, 42, 53, 47, 33, 55]
[38, 61, 36, 55, 39, 43]
[52, 32, 59, 42, 44, 56]
[40, 55, 62, 56, 50, 58]
[52, 46, 33, 42, 36, 63]
[53, 47, 50, 40, 61, 61]
[33, 34, 32, 43, 40, 62]
[60, 51, 57, 50, 39, 36]
[53, 33, 54, 34, 42, 51]
[38, 45, 45, 43, 61, 52]
[54, 62, 63, 36, 55, 56]
[45, 43, 41, 54, 52, 36]
[50, 58, 32, 63, 56, 58]
[46, 54, 47, 55, 41, 57]
[60, 39, 47, 40, 39, 40]
[46, 50, 61, 40, 59, 51]
