[63, 52, 36, 50, 60, 36]
[36, 60, 32, 52, 36, 56]
[36, 53, 57, 47, 43, 44]
[60, 40, 38, 63, 55, 55]
[63, 32, 44, 60, 60, 44]
[56, 36, 60, 36, 50, 36]
[33, 33, 40, 55, 54, 56]
[45, 62, 57, 49, 48, 61]
[57, 39, 50, 39, 54, 44]
[59, 35, 62, 42, 57, 34]
[51, 41, 45, 60, 54, 61]
[56, 43, 58, 49, 53, 41]
[46, 55, 61, 53, 47, 60]
[60, 46, 42, 51, 61, 52]
[53, 45, 42, 41, 50, 60]
[36, 35, 60, 34, 39, 60]
[56, 53, 53, 57, 46, 58]
[51, 53, 46, 56, 37, 34]
[50, 45, 57, 50, 46, 60]
[43, 35, 34, 47, 36, 49]
[33, 48, 34, 33, 58, 48]
[63, 51, 36, 37, 53, 40]
[35, 45, 57, 35, 50, 32]
[58, 55, 50, 45, 48, 63]
[42, 35, 44, 51, 46, 32]
[35, 52, 46, 61, 40, 51]
[37, 41, 56, 52, 38, 56]
[48, 40, 48, 54, 41, 59]
[62, 60, 46, 46, 51, 54]
[56, 54, 56, 53, 36, 53]
[32, 55, 32, 37, 42, 48]
[57, 55, 57, 41, 52, 60]
[48, 57, 32, 63, 44, 52]
[56, 36, 50, 53, 41, 49]
[54, 36, 61, 41, 38, 35]
[58, 33, 47, 36, 46, 49]
[40, 59, 33, 32, 49, 39]
[59, 43, 32, 56, 47, 57]
[52, 47, 44, 60, 43, 47]
[41, 32, 34, 47, 56, 49]
[50, 52, 61, 58, 47, 54]
[48, 36, 40, 61, 38, 48]
[60, 60, 46, 60, 59, 34]
[53, 48, 41, 61, 52, 33]
[53, 49, 42, 55, 50, 45]
[50, 45, 52, 49, 38, 36]
[57, 47, 56, 36, 61, 33]
[58, 35, 38, 35, 44, 46]
[40, 44, 36, 43, 62, 40]
[63, 33, 41, 42, 53, 45]
[55, 61, 49, 49, 53, 61]
[51, 45, 46, 50, 42, 39]
[51, 39, 62, 58, 34, 36]
[58, 63, 43, 46, 47, 35]
[59, 51, 40, 45, 59, 49]
[57, 60, 61, 35, 32, 57]
[50, 55, 56, 48, 62, 39]
[53, 37, 44, 43, 63, 56]
[34, 44, 33, 38, 39, 56]
[47, 55, 46, 37, 44, 46]
[53, 59, 54, 47, 53, 47]
[51, 47, 62, 61, 54, 54]
[61, 63, 43, 42, 43, 59]
[45, 54, 56, 36, 60, 49]
[55, 61, 32, 54, 33, 50]
[44, 58, 36, 53, 48, 44]
[61, 53, 53, 47, 60, 38]
[39, 43, 39, 37, 44, 61]
[36, 45, 44, 62, 41, 46]
[53, 40, 40, 55, 34, 40]
[42, 33, 63, 60, 43, 39]
[51, 43, 44, 52, 63, 53]
[61, 56, 42, 39, 44, 62]
[35, 37, 39, 43, 38, 56]
[42, 34, 44, 58, 35, 60]
[59, 37, 56, 45, 56, 63]
[38, 35, 56, 61, 59, 56]
[61, 46, 39, 47, 60, 57]
[42, 59, 43, 56, 46, 53]
[63, 61, 37, 59, 49, 45]
[53, 32, 59, 47, 35, 32]
[62, 53, 50, 46, 46, 35]
[40, 54, 59, 60, 57, 52]
[55, 49, 49, 59, 57, 48]
[61, 50, 36, 37, 47, 49]
[47, 51, 43, 41, 60, 50]
[48, 59, 53, 63, 37, 32]
[46, 52, 40, 57, 59, 39]
[45, 38, 35, 50, 59, 42]
[54, 45, 55, 55, 33, 57]
[33, 61, 35, 51, 35, 42]
[33, 49, 58, 54, 56, 48]
[47, 56, 32, 39, 42, 44]
[41, 37, 60, 60, 45, 36]
[40, 46, 48, 55, 34, 50]
[35, 44, 50, 49, 53, 51]
[37, 55, 59, 40, 36, 58]
[41, 46, 35, 47, 44, 57]
[46, 54, 62, 52, 50, 45]
[44, 32, 33, 60, 46, 58]
[38, 41, 46, 47, 43, 51]
