[38, 62, 37, 55, 52, 36]
[58, 33, 39, 43, 42, 50]
[41, 47, 49, 40, 51, 33]
[36, 57, 46, 61, 34, 58]
[58, 57, 53, 45, 34, 58]
[54, 57, 37, 56, 37, 33]
[39, 58, 32, 61, 42, 32]
[62, 34, 63, 32, 50, 59]
[38, 47, 63, 57, 56, 34]
[48, 63, 62, 34, 52, 63]
[62, 55, 61, 40, 49, 40]
[49, 43, 59, 35, 58, 51]
[50, 39, 61, 33, 35, 63]
[40, 40, 37, 56, 40, 58]
[39, 59, 58, 61, 54, 34]
[39, 55, 46, 47, 56, 35]
[49, 60, 45, 43, 38, 39]
[63, 49, 55, 52, 49, 34]
[53, 33, 62, 42, 32, 48]
[32, 44, 62, 61, 51, 59]
[58, 36, 51, 61, 42, 59]
[41, 52, 37, 42, 63, 43]
[55, 60, 46, 55, 59, 52]
[36, 37, 41, 38, 58, 50]
[56, 33, 53, 55, 43, 44]
[56, 53, 45, 52, 61, 44]
[51, 36, 42, 48, 45, 46]
[46, 60, 63, 39, 44, 47]
[38, 37, 48, 49, 32, 58]
[34, 40, 48, 41, 37, 58]
[47, 39, 34, 55, 41, 62]
[47, 63, 63, 35, 62, 54]
[42, 37, 38, 60, 50, 48]
[57, 45, 53, 41, 50, 44]
[41, 58, 56, 34, 56, 57]
[33, 33, 42, 49, 41, 46]
[57, 47, 45, 41, 59, 35]
[43, 57, 34, 47, 37, 63]
[48, 60, 48, 45, 53, 44]
[43, 53, 37, 42, 59, 33]
[46, 46, 54, 58, 49, 43]
[36, 37, 44, 38, 52, 44]
[47, 32, 39, 60, 35, 62]
[42, 57, 48, 44, 61, 36]
[36, 55, 63, 60, 49, 52]
[59, 54, 61, 55, 50, 57]
[45, 37, 56, 39, 44, 55]
[59, 41, 50, 54, 55, 63]
[42, 42, 57, 36, 46, 48]
[48, 38, 58, 55, 36, 40]
[52, 57, 36, 39, 56, 53]
[58, 33, 46, 46, 48, 48]
[58, 35, 42, 36, 60, 59]
[44, 38, 44, 39, 53, 40]
[53, 45, 35, 52, 48, 45]
[39, 39, 46, 53, 57, 42]
[32, 39, 45, 49, 35, 50]
[53, 35, 54, 56, 59, 55]
[63, 63, 62, 42, 62, 57]
[33, 35, 44, 51, 32, 47]
[56, 51, 33, 52, 43, 50]
[63, 33, 59, 32, 47, 47]
[34, 32, 57, 44, 50, 43]
[36, 61, 45, 55, 46, 44]
[56, 33, 52, 56, 61, 62]
[54, 55, 35, 55, 45, 47]
[59, 54, 62, 63, 35, 44]
[34, 55, 52, 56, 61, 53]
[46, 55, 49, 40, 36, 48]
[53, 43, 52, 38, 36, 58]
[56, 54, 39, 34, 45, 41]
[51, 38, 60, 58, 45, 39]
