[42, 55, 47, 63, 62, 52]
[62, 58, 34, 58, 38, 37]
[33, 57, 54, 45, 59, 45]
[58, 53, 39, 49, 43, 53]
[51, 37, 36, 48, 45, 46]
[41, 35, 55, 33, 61, 46]
[41, 46, 48, 51, 40, 41]
[40, 55, 42, 39, 62, 42]
[34, 45, 44, 49, 53, 60]
[48, 63, 57, 46, 55, 60]
[47, 55, 37, 34, 32, 32]
[52, 42, 59, 60, 62, 47]
[62, 49, 35, 54, 44, 62]
[49, 42, 35, 43, 33, 45]
[52, 39, 63, 34, 35, 48]
[45, 32, 44, 51, 51, 34]
[42, 47, 33, 59, 46, 43]
[39, 58, 49, 62, 50, 43]
[41, 59, 33, 58, 44, 63]
[42, 54, 51, 63, 59, 47]
[45, 59, 38, 41, 37, 59]
[58, 43, 62, 44, 51, 34]
[38, 46, 35, 58, 47, 63]
[53, 44, 34, 53, 47, 56]
[61, 62, 55, 43, 38, 47]
[38, 54, 63, 43, 36, 46]
[55, 46, 39, 44, 51, 51]
[59, 44, 46, 61, 53, 48]
[47, 51, 43, 50, 49, 60]
[38, 55, 41, 56, 43, 41]
[51, 50, 61, 58, 46, 55]
[42, 53, 57, 37, 47, 46]
[36, 45, 55, 56, 59, 41]
[41, 34, 61, 44, 33, 60]
[41, 42, 47, 36, 42, 43]
[38, 37, 36, 61, 56, 55]
[53, 47, 41, 34, 59, 57]
[37, 52, 34, 35, 53, 48]
[33, 51, 60, 59, 47, 58]
[54, 34, 38, 36, 50, 49]
[49, 43, 37, 33, 36, 33]
[34, 34, 43, 32, 35, 43]
[58, 63, 55, 39, 45, 53]
[34, 46, 49, 32, 56, 33]
[39, 43, 38, 61, 33, 57]
[60, 38, 46, 45, 40, 45]
[51, 39, 33, 52, 63, 50]
[60, 39, 56, 50, 35, 41]
[48, 56, 43, 49, 51, 41]
[57, 46, 32, 63, 59, 36]
[57, 56, 42, 50, 54, 43]
[57, 59, 60, 55, 52, 62]
[56, 50, 62, 63, 46, 48]
[49, 47, 50, 63, 51, 59]
[44, 50, 46, 32, 42, 58]
[53, 38, 54, 45, 37, 62]
[60, 51, 38, 62, 42, 37]
[61, 36, 49, 35, 34, 43]
[46, 44, 37, 58, 44, 36]
[36, 59, 48, 56, 49, 40]
[43, 54, 45, 53, 49, 53]
[62, 48, 39, 38, 57, 47]
[59, 37, 59, 59, 61, 36]
[41, 45, 45, 48, 32, 37]
[53, 58, 63, 52, 62, 49]
[58, 56, 35, 37, 48, 42]
[43, 55, 33, 40, 61, 60]
[46, 32, 35, 41, 59, 37]
[57, 33, 62, 58, 38, 61]
[41, 38, 42, 60, 35, 44]
[44, 55, 61, 32, 32, 46]
[44, 59, 45, 32, 36, 36]
[61, 46, 54, 47, 62, 61]
[60, 55, 52, 38, 41, 43]
[51, 56, 53, 46, 36, 38]
[43, 52, 52, 37, 34, 59]
[40, 46, 44, 43, 41, 35]
[34, 52, 59, 34, 51, 38]
[56, 44, 38, 53, 54, 35]
[37, 46, 53, 63, 53, 55]
[52, 62, 51, 47, 32, 57]
[35, 46, 58, 56, 47, 49]
[39, 34, 61, 42, 53, 54]
[46, 49, 39, 57, 48, 58]
[55, 61, 42, 32, 32, 55]
[48, 57, 45, 50, 41, 55]
[54, 40, 43, 33, 46, 55]
[35, 53, 60, 57, 39, 51]
[53, 39, 53, 48, 35, 37]
[50, 59, 62, 60, 59, 32]
[61, 59, 45, 59, 50, 49]
[32, 55, 61, 34, 50, 35]
[33, 55, 62, 60, 34, 51]
[62, 39, 57, 60, 61, 55]
[37, 46, 45, 48, 37, 45]
[38, 38, 39, 63, 56, 45]
[60, 59, 56, 53, 52, 42]
[42, 41, 47, 44, 63, 51]
[42, 43, 47, 44, 37, 52]
[52, 48, 54, 51, 61, 44]
[36, 53, 47, 48, 43, 37]
[45, 39, 32, 35, 33, 61]
[42, 51, 60, 40, 58, 36]
[32, 48, 60, 38, 51, 50]
[38, 45, 56, 47, 49, 45]
[59, 59, 46, 41, 34, 33]
[38, 39, 50, 43, 39, 61]
[48, 40, 33, 40, 34, 43]
[55, 37, 63, 38, 36, 63]
[35, 60, 54, 46, 42, 62]
[53, 56, 37, 46, 33, 46]
[44, 43, 56, 46, 62, 37]
[35, 32, 48, 45, 36, 63]
[33, 41, 62, 60, 47, 56]
[50, 52, 47, 44, 62, 47]
[60, 54, 38, 62, 36, 54]
[53, 47, 59, 46, 51, 60]
[34, 51, 52, 63, 39, 32]
[50, 59, 33, 48, 41, 38]
[57, 42, 46, 39, 56, 35]
[43, 46, 44, 61, 62, 57]
[51, 46, 38, 56, 59, 54]
[37, 33, 50, 61, 46, 57]
[56, 61, 46, 35, 34, 33]
[36, 36, 32, 60, 61, 57]
[54, 57, 52, 52, 50, 50]
[63, 32, 45, 47, 45, 63]
[54, 54, 52, 58, 34, 50]
[41, 36, 60, 44, 33, 49]
[53, 62, 60, 39, 43, 58]
[59, 63, 43, 57, 61, 43]
[37, 38, 57, 41, 59, 41]
[35, 39, 62, 60, 42, 56]
[37, 50, 47, 43, 55, 38]
[44, 39, 51, 32, 51, 46]
[41, 44, 60, 63, 43, 57]
[61, 49, 37, 50, 46, 56]
[36, 60, 63, 48, 46, 49]
[36, 54, 40, 55, 32, 54]
[52, 57, 45, 47, 32, 61]
[62, 63, 56, 60, 57, 41]
[35, 56, 46, 52, 52, 33]
[63, 49, 43, 56, 51, 50]
[63, 45, 40, 44, 61, 52]
[51, 43, 48, 60, 37, 52]
[55, 60, 44, 50, 32, 56]
[56, 36, 57, 58, 38, 35]
[37, 57, 55, 47, 35, 45]
[62, 60, 41, 54, 52, 49]
[34, 62, 52, 38, 45, 50]
[40, 42, 55, 47, 56, 55]
[36, 32, 39, 56, 57, 44]
[57, 55, 60, 58, 63, 53]
[33, 55, 47, 56, 32, 58]
[45, 53, 40, 53, 52, 38]
[61, 38, 55, 60, 59, 47]
[53, 44, 46, 42, 55, 51]
[43, 51, 57, 40, 41, 41]
[59, 35, 38, 56, 52, 63]
[45, 34, 59, 53, 34, 51]
[32, 33, 46, 62, 59, 47]
[46, 43, 38, 35, 56, 54]
[43, 55, 40, 51, 32, 37]
[49, 46, 40, 49, 60, 61]
[36, 58, 61, 47, 42, 53]
[33, 55, 39, 36, 42, 53]
[46, 39, 34, 62, 36, 62]
[48, 48, 62, 34, 41, 52]
[48, 35, 37, 54, 47, 45]
[33, 56, 53, 50, 34, 45]
[58, 62, 39, 38, 58, 53]
[57, 54, 46, 37, 40, 44]
[44, 51, 60, 40, 56, 37]
[46, 58, 40, 59, 41, 59]
